Station5_mp_82,Station5_mp_83,Station5_mp_84,Station5_mp_85,Station5_mp_86,Station5_mp_87,Station5_mp_88,Station5_mp_89,Station5_mp_90,Station5_mp_91,Station5_mp_92,Station5_mp_93,Station5_mp_94,Station5_mp_95,Station5_mp_96,Station5_mp_97
11459.09,5805.169,0.005310547,248.40949119124915,0.0007756323817178291,5706.476746059901,4268659.902756293,0.004742188,11076.48,6151.89,0.005179688,396.7101,0.0006039948521372602,4702.998862170897,4319389.424815845,0.004779297
11409.1,6132.023,0.005347657,236.163294641496,0.0006899238326055065,5288.869845661418,5166213.998596806,0.004757813,11076.48,6374.279,0.005167969,363.3839,0.0018638782705719067,4624.87207539789,4126247.3099430716,0.004595703
11450.76,6003.845,0.005417969,251.96078578492202,0.0005100039182592157,5490.2394782218125,3971342.208968802,0.004931641,11154.67,5859.004,0.005404297,392.2239,0.0005162377564493657,5273.483899333838,4057286.56991475,0.004931641
11469.34,5623.158,0.005390625,256.0594594372418,0.0006170105581272469,5807.536497946856,4279033.896089382,0.00491211,11131.6,5817.987,0.005332031,394.7874,0.0006117009067596011,5340.766366349685,4251348.20334129,0.004857422
11438.58,5816.706,0.005445313,244.38835118677017,0.00041705259500225987,5600.042738388386,4415318.486731202,0.004972656,11091.86,6102.542,0.005390625,401.1963,0.0005228659402592648,4932.730560633586,4312194.266737208,0.004929688
11434.1,5919.889,0.005328125,229.78757759479498,0.0006637312215482939,5665.850133678176,4875171.9324433515,0.004808594,11154.03,5824.396,0.005441406,393.5057,0.0006311148173820954,5238.183772037181,4486444.970336689,0.004931641
11483.44,5507.156,0.005361328,223.08533573912555,0.0019427407763814555,5943.232184123519,4467857.235105677,0.004744141,11378.34,5474.471,0.005421875,380.6879,0.000276046059718868,6201.557832934857,4456742.600053829,0.004962891
11362.96,6195.471,0.005419922,224.81173706526556,0.0005065049050799703,5147.312758660337,4100969.6903449846,0.004931641,11137.36,5594.958,0.005458985,368.511,0.0002436970024633655,5596.124871606352,4492943.129629403,0.004935547
11394.36,6019.867,0.005394531,219.660457669815,0.000502248619259554,5370.708188598857,4471307.638552488,0.004916016,11320.02,5810.297,0.005419922,392.2239,0.0005220387204418811,5435.040924809175,4023702.0344695738,0.004945313
11468.06,5749.413,0.005341797,240.6427462326969,0.0006252082457168298,5612.895369483939,3989153.6393101495,0.004794922,11085.45,6442.213,0.005166016,380.6879,0.0007116537967804615,4788.155033086635,4694158.267470218,0.004628906
11159.15,6570.391,0.005287109,232.65231866670115,0.0007166368419643722,4701.257736237577,4073880.510666312,0.004767579,11295.02,5239.906,0.005392578,382.6105,0.0006275610728268928,5907.188174654386,4743846.575343499,0.00491211
11414.23,6077.547,0.005347657,227.83253461798924,0.0004092034859574214,5399.544656842903,4121351.4553388394,0.004765625,10995.73,5859.004,0.00503711,370.4337,0.0008211832606590445,5135.847930721401,4424966.392209754,0.004476563
11471.91,5874.386,0.005404297,262.3865284596575,0.0005934618095947533,5488.694381951195,3901707.391304662,0.00491211,11289.9,5784.661,0.005298828,381.9697,0.0006637959906683805,5380.4396361029785,4432163.467418195,0.004824219
11214.91,6326.212,0.005248047,227.33399227398246,0.0018730116774788627,4879.888664479646,4628694.036447869,0.004714844,11092.5,6133.305,0.005503906,388.3785,0.0005127305928717304,4951.144538356974,4362150.964106045,0.004914063
11280.92,6302.5,0.005283203,248.6095218725255,0.0006029497185826204,4941.624908979211,4499710.765727808,0.004855469,10994.45,5984.619,0.00528125,387.0968,0.0009240105388850882,5145.381653684068,4243193.348485587,0.004732422
11314.89,6374.279,0.005341797,226.6417818653283,0.0005824062922778025,5004.973622170913,4690766.60259698,0.004839844,11020.72,6492.843,0.005392578,393.5057,0.0004823346088617345,4366.71388556994,4217793.328554078,0.00491211
11247.6,6400.555,0.005298828,252.44158060086207,0.0006161684674489432,4980.826354935975,4613844.407582284,0.004794922,11086.09,5858.364,0.005216797,401.8372,0.0007423008726879237,5240.595952100204,4596771.164435755,0.004654297
11330.27,6003.204,0.005451172,243.58842794671094,0.0004087992101021096,5383.0459557905,5003524.581174237,0.004916016,11161.72,5917.966,0.005289063,402.4781,0.0005625441023420213,5303.924390864708,4393675.641756063,0.004826172
11521.26,5450.118,0.005236329,245.77802508689956,0.0007579920514940143,5895.618012289118,4075128.7584465537,0.004714844,11294.38,5582.781,0.005330078,384.5332,0.0008130809693490525,5565.858936633968,4611899.354138408,0.004785156
11286.05,6465.285,0.005300782,244.37919009616428,0.0006008429306025478,5033.51404265233,4055739.2929508328,0.004796875,11289.9,5208.502,0.005337891,412.0914,0.0004583216143005058,6085.030853903931,4274733.164262539,0.004861328
11380.26,5941.038,0.005203125,234.92212237314692,0.0008034901139029948,5399.80331220274,4216625.12159654,0.004539063,11076.48,6492.843,0.005441406,383.2514,0.0003234248364205228,4745.639521970145,4508433.836701275,0.004914063
11388.59,6106.387,0.005283203,235.84218513112643,0.0006598007215491382,5308.545378722438,5125721.296766748,0.004769532,11173.89,5944.243,0.005421875,385.815,0.0006200120423366308,5193.865932094745,4445597.280874106,0.004929688
11362.96,5876.309,0.005289063,231.16562471641498,0.0017851463077944213,5502.606287112291,4154355.9651854625,0.004712891,11194.4,5572.527,0.005316406,371.0746,0.000686678893427353,5484.496122922431,4996989.702154998,0.004902344
11261.05,6308.267,0.005240235,217.28430512372458,0.001865001544978986,4991.12452000017,4103195.990322983,0.004714844,11104.68,6115.36,0.005183594,372.9972,0.0011674184305979019,4846.631219000155,4075900.9091098914,0.004691407
10977.14,6383.251,0.005390625,247.5724910382081,0.0002576541876412739,4694.679080649857,4401042.650494426,0.004898438,11152.1,5689.169,0.005185547,408.2461,0.0020141808338638907,5415.052769732175,4206163.961791695,0.004626954
11445.63,5616.107,0.005431641,229.12721129840753,0.0004406837107947722,6091.031938156737,4364415.772512198,0.004960938,11023.93,6508.865,0.005388672,382.6105,0.0004948173965239771,4823.272805481101,4046430.756787124,0.004900391
11415.51,5896.817,0.00541211,230.05496658391232,0.0004633320160523565,5565.200403634139,4392675.145607152,0.004916016,11027.77,6315.958,0.005179688,375.5608,0.0009688871435442961,4539.936094749495,4113878.808711999,0.004640625
11390.51,5732.75,0.005416016,248.43479627235524,0.0005156016782076663,5706.0880660210905,4256031.82357395,0.004949219,11246.96,5874.386,0.005197266,377.4834,0.0007542109236198584,5571.277361169905,5337337.154184679,0.004738281
11399.49,5842.982,0.005195313,229.83957930297123,0.002059769647917932,5746.754335636787,4360213.463643128,0.004730469,11497.54,5337.962,0.005453125,390.3012,0.0005413938948037438,6034.58935982396,5114295.132013612,0.004958984
11521.26,5233.497,0.005324219,233.93356915546187,0.0007051672958349263,6104.324635405079,4452074.064913113,0.004791016,10970.73,5853.877,0.005125,397.9919,0.0019703325079710385,5159.479278847006,4555221.250762134,0.004595703
11453.96,5498.184,0.005341797,239.39573179206576,0.0006699737119433629,6376.18002430052,4695147.685117481,0.004763672,11141.85,5961.546,0.005390625,381.3288,0.00040600004695797625,5142.20361707248,4349430.058979036,0.004929688
11469.99,5653.92,0.005425781,248.22900859413454,0.00063217426659013,5731.077023661879,4523474.404017024,0.004767579,11305.28,5893.612,0.005265625,388.3785,0.0007573457578519519,5486.673341451112,4339432.908378794,0.004826172
11487.93,5548.173,0.005398438,246.40234450527385,0.0004432137735342774,5764.385833448791,4311015.73290186,0.004931641,11106.6,6014.74,0.005435547,371.0746,0.0004211356616833351,5073.004806897217,4123088.3688854184,0.004916016
11428.97,6076.266,0.005226563,237.85334502489619,0.0017577612733094751,5201.812213395488,4223847.633223636,0.004673828,11163.64,5716.086,0.005375,379.4061,0.000540956624975218,5512.590252067104,4292672.158272164,0.004916016
11325.79,5941.038,0.005328125,233.72141323748764,0.0005096179606063162,5306.045014889394,4246958.912960102,0.004882812,11172.61,5822.474,0.005285156,385.815,0.0007178482000232607,5358.570486899429,4629628.705603009,0.0048125
11300.79,6112.155,0.005417969,223.96092522683875,0.00038754119535930765,5261.990446232122,4382929.765492581,0.004896485,11098.27,5935.911,0.005167969,379.4061,0.0018822547651555015,5249.336111196901,4239901.723597956,0.004595703
11319.38,6257.637,0.005419922,221.88477190162908,0.0003956955101037722,5023.7812332522235,4329995.88198765,0.004914063,11155.95,6014.74,0.005316406,379.4061,0.00036217064997975343,5027.701170488166,4861500.775505464,0.004841797
11418.71,5909.635,0.00546875,243.45881351085458,0.000568578640945872,5544.242709184214,3969647.550069202,0.004925781,11257.21,5239.265,0.00503711,397.351,0.0018682784978765374,5859.44104756839,4200076.229381075,0.004669922
11382.18,6200.598,0.005435547,230.0793375140688,0.0004632084759423806,5191.682790466612,5090085.712213078,0.004933594,10997.65,6197.394,0.005087891,382.6105,0.0020699066928196856,4404.889175059181,4133293.931504257,0.004595703
11317.45,6149.968,0.005355469,246.9858931949116,0.0004329388392323075,5210.814708623535,4282076.149887977,0.004882812,11011.11,6156.377,0.005205079,420.423,0.0021195008901994236,4868.821862159425,3990334.882873336,0.004476563
11439.86,5916.684,0.005396485,258.32694276196816,0.00040598580394884606,5556.269058543494,4124379.254466947,0.004925781,11295.66,5875.667,0.005382813,392.2239,0.0005995826083393037,5322.6114553826055,4154102.9508028678,0.004867188
11378.98,6132.023,0.005404297,238.191508891735,0.0004475592577563706,5298.665262107686,4632822.153327039,0.004914063,11211.71,5913.48,0.005316406,369.1519,0.0005806397891414466,5265.4551218058095,4509796.862977832,0.004884766
11555.22,5618.671,0.005332031,258.4913475514953,0.0006293174077477762,5882.591658073822,4206279.63038214,0.004794922,11116.21,5715.445,0.005337891,390.9421,0.00064380822940078,6367.255342745257,4686609.404162393,0.004853516
11449.48,5816.706,0.005376953,244.68337198230913,0.00046050220166661364,5596.561905445578,4253125.310576469,0.00491211,11284.77,5625.08,0.005392578,371.7154,0.0006814111870051255,5675.46886993963,3988587.935032441,0.00491211
11349.5,6265.328,0.005316406,214.38586307577108,0.0005877955872653038,5100.45900062459,4690337.564642767,0.004751953,11020.72,5716.086,0.005453125,386.4559,0.0004709966304950837,5296.797440805382,4004286.746633186,0.00494336
11380.9,5911.557,0.005324219,226.80190308066045,0.0007049388739230048,5497.59247523218,3966877.5972150234,0.004779297,11155.95,5452.681,0.005306641,376.8426,0.0005619603218822843,5773.153574083368,4703840.289808222,0.004826172
11446.91,5868.618,0.005431641,226.74707423254142,0.0005387852079332135,5602.734383970346,4585235.66773271,0.004929688,11384.75,5265.542,0.00521875,389.0194,0.0007748600886582047,6099.6471203238625,4360257.038008796,0.004697266
11524.46,5474.471,0.005222656,216.2444075469146,0.0018681688876093752,5989.491742997967,4437810.789819523,0.004699219,11177.74,5699.423,0.005291016,370.4337,0.0006109748219490744,5418.037151752447,3996534.833521923,0.004796875
11487.93,5498.184,0.005359375,224.1287151687804,0.00039361640731597723,5769.412285010666,4140661.422511717,0.004779297,10955.35,6197.394,0.00516211,410.8096,0.0020204059898756067,4845.674465004308,4161117.3918063897,0.004738281
11364.88,5974.364,0.005324219,225.69864469035207,0.0006836197792065516,5459.84687262727,5211651.762012228,0.004810547,11264.9,5469.344,0.005152344,370.4337,0.0007578127494444496,5694.860666633712,3975878.5244075083,0.004667969
11393.72,5916.684,0.005242188,222.75297921749075,0.0007620837457502218,5441.733926417395,4496498.006660806,0.004744141,11098.27,6046.785,0.005375,376.2017,0.0004172887989516136,5025.844060732478,4969742.427371783,0.004916016
11394.36,5692.373,0.005408203,259.7581214926893,0.0005167982088872206,5695.800071687773,4445532.12113744,0.004900391,11197.61,6003.204,0.005328125,387.0968,0.0006301177918685493,5138.770042028284,4844225.990077765,0.004898438
11428.97,6049.989,0.005359375,236.99499156981366,0.0005897603147338718,5291.063069737975,4804380.792539027,0.004824219,11123.26,6113.437,0.005183594,401.8372,0.0008546596706455798,5119.056465868409,4546796.8019125145,0.004628906
11470.63,5505.875,0.005289063,235.41376155440162,0.0017979222753985156,5845.991753289617,5146597.317755097,0.004763672,11091.22,5982.055,0.005347657,393.5057,0.0004034163782850581,4938.098001164496,4085716.8025003704,0.004855469
11462.94,5832.728,0.005373047,248.58229722399733,0.000657488294260343,5620.101955506577,4369887.584097761,0.004814453,11429.61,5265.542,0.005441406,396.0692,0.000489517109863218,6144.837976885684,4197832.953549663,0.004916016
11447.55,5753.898,0.005457032,250.04197362302435,0.0005680251574161023,5591.685729069408,4401880.150791954,0.004914063,11206.58,5789.788,0.005345704,400.5554,0.0005686849691282396,5336.041817104148,4776787.930475976,0.004869141
11471.27,5919.889,0.005447266,241.15495538928178,0.0003599049518645876,5520.092380888837,4998757.233981728,0.004960938,11236.7,5699.423,0.005390625,385.1741,0.00040518488211669745,5536.824559712301,3907488.887085025,0.004949219
11558.43,5630.848,0.005300782,239.47346551201443,0.0019039442737910713,6045.097026079851,4066483.5860890658,0.004714844,11225.17,5771.203,0.005345704,371.0746,0.0005588612183947179,5439.033627023909,4783974.559558485,0.00484375
11489.21,5634.052,0.005384766,245.08518118412746,0.0006394901239377867,5878.562639560253,5057141.78103872,0.004910157,11222.6,5621.875,0.005107422,389.6603,0.0008095751522226628,5675.007386560582,4384056.941435898,0.004638672
11094.42,6422.346,0.005341797,220.64731979403953,0.0019109582486550383,4813.724343120713,4688269.231933294,0.004798828,11027.77,6401.837,0.005449219,371.0746,0.0006201382394552937,4783.078296009604,4366889.474387007,0.004927734
11489.21,5694.937,0.005341797,243.69341329071761,0.000489818462199996,5671.4356371422755,4886712.493958633,0.004779297,11236.06,5458.449,0.005210938,390.9421,0.0015494036971727878,5748.477503836914,3997531.426407583,0.004699219
11442.43,5648.793,0.005355469,230.31971026953227,0.0006223737479073319,5807.993217739045,4505519.811227506,0.004761719,11284.13,5793.633,0.005453125,365.3065,0.0006242233016503927,5409.3117688656275,4119482.316759649,0.004910157
11416.15,5937.834,0.005464844,225.12875626829998,0.0005308578507053245,5483.984886702508,4660634.648212123,0.004947266,11027.13,6508.865,0.005210938,349.9252,0.0007586882663663966,4844.675186387355,4007944.7463905676,0.004738281
11534.71,5499.466,0.005501953,215.53472690466137,0.0005376636233584877,6018.26351770425,4576135.112920079,0.004910157,11211.71,5967.956,0.005371094,394.7874,0.0006402049013894142,5301.461408200949,5348543.293855316,0.004810547
11314.89,6371.074,0.00525586,230.88359040414008,0.001753729227489122,4948.253426139082,4308783.871060932,0.004714844,11212.35,5929.502,0.005464844,377.4834,0.0003982914148855238,4937.173237143453,5119674.353366309,0.004933594
11609.7,5422.559,0.00540625,235.53451776799707,0.0006112705656301004,6105.307300028437,4702974.808963718,0.004810547,10948.3,6376.842,0.005404297,379.4061,0.0004903545559324826,4422.2479848863295,4092110.0683936533,0.00494336
11212.35,6372.997,0.005324219,220.14181313134216,0.0004632879549484668,4860.914806419214,4277061.856848952,0.004916016,11036.1,6046.785,0.005291016,384.5332,0.0007016315116887851,5176.776088955045,4191553.635771919,0.004824219
11438.58,5991.668,0.005416016,237.9196737648435,0.00037288913703307385,5425.955610508574,4178158.4929007073,0.004914063,11480.88,5432.813,0.005267578,374.9199,0.0007327717375529501,6125.547047722383,4272836.932015043,0.004789063
11330.27,5901.944,0.005236329,245.87868638851378,0.0015533603513107127,5411.64267651369,4514433.663668458,0.004730469,11344.37,5208.502,0.005417969,379.4061,0.000452958737308285,5714.738871728503,5094091.635874482,0.004933594
11528.95,5548.173,0.005447266,240.37061490286013,0.00041490825377063435,6039.376717264168,5313025.763000013,0.004960938,11002.78,6157.018,0.005416016,406.3234,0.0005251730407612954,4939.240515911632,4199741.359684138,0.004916016
11489.21,5732.75,0.005503906,232.58455579726987,0.0005058021816546592,5755.330920178635,4489463.880660893,0.004945313,11179.66,6430.677,0.005330078,392.2239,0.0005700560436585509,4774.321163151891,3974701.420400777,0.004859375
11162.36,6536.424,0.005355469,237.195705859477,0.000621686341418636,4422.757244075623,4567823.068027986,0.004824219,10997.65,6273.659,0.005199219,387.7377,0.0008024516385471622,4737.197464702176,4448782.370247961,0.004695313
11324.5,6383.892,0.005394531,246.3662959146875,0.0005817002789038117,4961.119520257149,4368342.5699734,0.004931641,11179.02,5942.32,0.005232422,398.6328,0.0006230898029048188,5182.841401239182,4309163.261919811,0.004716797
11450.76,5805.811,0.005373047,255.22547769775866,0.00046104733403789524,5625.549633998347,4249196.789703891,0.004896485,11291.18,5580.859,0.005435547,406.3234,0.0005364235551621833,5522.241004737032,4066817.9067020016,0.00494336
11455.88,5805.169,0.005447266,241.2346669242614,0.0004921727872709899,5612.749766455977,4160417.755918783,0.004929688,11246.32,5768.639,0.005310547,379.4061,0.0006222061728088201,5405.075040831309,4138174.5890222588,0.004830078
11491.77,5846.828,0.005433594,232.62656548287808,0.00045689070464187994,5534.088834190335,4407894.156138831,0.004957031,11143.77,5951.292,0.005351563,392.2239,0.0006667577493390482,5191.969269065459,4663403.014954519,0.00484375
11452.04,6051.271,0.005330078,220.92121419253965,0.000512954526330008,5381.6217053496475,4487468.728778419,0.004833985,11028.41,6169.194,0.005330078,363.3839,0.0005788408363596161,4785.490494588918,5268904.4707525335,0.004873047
11296.3,6233.284,0.005402344,253.85137158000384,0.0005264492996304841,4676.5416981526205,4543188.320047344,0.004931641,11192.48,5834.65,0.005158203,402.4781,0.0016686482624329595,5247.622797962812,4068227.761677433,0.004701172
11439.22,5695.578,0.005355469,239.78098058795086,0.000623166423949911,5693.446005918182,3969455.4906526227,0.004835938,11076.48,6325.571,0.005373047,377.4834,0.000432587610332331,4687.2511245456635,4967298.358049558,0.004871094
